Processes ubuntu,Runnable,Blocked,pswitch,syscall,read,write,fork,exec,sem,msg
2024-03-27 02:54:14,5,0,1276.8,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-27 02:54:16,5,0,1089.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:54:18,5,0,1025.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:54:20,5,0,1017.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:54:22,5,0,989.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:54:24,5,0,968.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:54:26,5,0,998.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:54:28,5,0,1094.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:54:30,5,0,1500.8,-1.0,-1.0,-1.0,6.5,-1.0,-1.0,-1.0
2024-03-27 02:54:32,5,0,982.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:54:34,5,0,1074.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:54:36,5,0,814.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:54:38,5,0,744.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:54:40,5,0,770.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:54:42,5,0,740.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:54:44,5,0,787.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:54:46,5,0,1329.3,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-27 02:54:48,5,0,1181.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:54:50,5,0,1136.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:54:52,5,0,1110.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:54:54,5,0,1065.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:54:56,5,0,995.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:54:58,5,0,997.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:55:00,5,0,1378.6,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-27 02:55:02,5,0,983.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:55:04,5,0,1010.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:55:06,5,0,1265.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:55:08,5,0,1026.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:55:10,5,0,1143.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:55:12,5,0,1143.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:55:14,5,0,1233.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:55:16,5,0,1498.6,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-27 02:55:18,5,0,1112.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:55:20,5,0,1142.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:55:22,5,0,1109.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:55:24,5,0,1093.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:55:26,5,0,931.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:55:28,5,0,1051.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:55:30,5,0,947.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:55:32,5,0,1307.0,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-27 02:55:34,5,0,1237.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:55:36,5,0,972.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:55:38,5,0,746.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:55:40,5,0,777.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:55:42,5,0,735.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:55:44,5,0,779.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
